4 5 0.145508
4 6 0.144172
4 7 0.143482
4 8 0.141288
4 9 0.140895
4 10 0.139526
4 11 0.138116
4 12 0.137556
4 13 0.137081
4 14 0.136304
4 15 0.136622
4 16 0.135437
4 17 0.136806
4 18 0.136831
4 19 0.137042
4 20 0.135779
4 21 0.136019
4 22 0.135874
4 23 0.136824
4 24 0.137113
4 25 0.136815
4 26 0.137235
4 27 0.137782
4 28 0.140695
4 29 0.141478
4 30 0.140487
4 31 0.139315
4 32 0.141047
4 33 0.142189
4 34 0.141928
4 35 0.141744
4 36 0.141873
4 37 0.142103
4 38 0.140728
4 39 0.140093
4 40 0.13987
4 41 0.13853
4 42 0.137295
4 43 0.135096
4 44 0.133584
4 45 0.132756
4 46 0.133987
4 47 0.132622
4 48 0.132288
4 49 0.130459
4 50 0.128938
4 51 0.126312
4 52 0.125109
4 53 0.125041
4 54 0.123764
4 55 0.122346
4 56 0.120412
4 57 0.121669
4 58 0.123642
4 59 0.123077
4 60 0.12318
4 61 0.123056
4 62 0.122727
4 63 0.126283
4 64 0.127027
4 65 0.127896
4 66 0.129953
4 67 0.130806
4 68 0.130772
4 69 0.132669
4 70 0.132861
4 71 0.134284
4 72 0.134892
4 73 0.134578
4 74 0.135415
4 75 0.135976
4 76 0.13678
4 77 0.136361
4 78 0.136146
4 79 0.13608
4 80 0.137596
4 81 0.13953

5 0 0.138103
5 1 0.139561
5 2 0.141629
5 3 0.143301
5 4 0.144099
5 5 0.144947
5 6 0.14415
5 7 0.144105
5 8 0.14166
5 9 0.14147
5 10 0.141387
5 11 0.139639
5 12 0.137703
5 13 0.138121
5 14 0.137854
5 15 0.136026
5 16 0.136218
5 17 0.136947
5 18 0.136611
5 19 0.13788
5 20 0.137569
5 21 0.136887
5 22 0.136481
5 23 0.137406
5 24 0.137742
5 25 0.136661
5 26 0.137039
5 27 0.137846
5 28 0.139589
5 29 0.139233
5 30 0.139826
5 31 0.139716
5 32 0.14038
5 33 0.141199
5 34 0.141401
5 35 0.141887
5 36 0.14275
5 37 0.143173
5 38 0.142295
5 39 0.141268
5 40 0.139896
5 41 0.139232
5 42 0.138203
5 43 0.136368
5 44 0.13451
5 45 0.134064
5 46 0.134107
5 47 0.133028
5 48 0.133705
5 49 0.132239
5 50 0.129728
5 51 0.125936
5 52 0.125106
5 53 0.124667
5 54 0.122899
5 55 0.121318
5 56 0.120983
5 57 0.121951
5 58 0.123325
5 59 0.122703
5 60 0.122453
5 61 0.121967
5 62 0.123682
5 63 0.125836
5 64 0.127955
5 65 0.128785
5 66 0.130384
5 67 0.131496
5 68 0.132667
5 69 0.132129
5 70 0.132375
5 71 0.13351
5 72 0.134922
5 73 0.135179
5 74 0.136081
5 75 0.136062
5 76 0.136998
5 77 0.135346
5 78 0.136597
5 79 0.136378
5 80 0.137525
5 81 0.138735

6 0 0.141366
6 1 0.142572
6 2 0.142384
6 3 0.143687
6 4 0.144424
6 5 0.144547
6 6 0.144526
6 7 0.143697
6 8 0.142062
6 9 0.142418
6 10 0.141464
6 11 0.139976
6 12 0.139014
6 13 0.137523
6 14 0.137431
6 15 0.13777
6 16 0.13632
6 17 0.138088
6 18 0.138912
6 19 0.138644
6 20 0.137481
6 21 0.137109
6 22 0.136994
6 23 0.137086
6 24 0.138146
6 25 0.138175
6 26 0.137272
6 27 0.13804
6 28 0.140192
6 29 0.13901
6 30 0.139099
6 31 0.140255
6 32 0.140624
6 33 0.141013
6 34 0.141208
6 35 0.142641
6 36 0.143418
6 37 0.142388
6 38 0.142905
6 39 0.142538
6 40 0.1414
6 41 0.138942
6 42 0.137273
6 43 0.1365
6 44 0.13481
6 45 0.133261
6 46 0.132939
6 47 0.132376
6 48 0.13269
6 49 0.131895
6 50 0.130775
6 51 0.128614
6 52 0.12594
6 53 0.124895
6 54 0.123272
6 55 0.122065
6 56 0.121536
6 57 0.121234
6 58 0.122338
6 59 0.122126
6 60 0.122581
6 61 0.122859
6 62 0.123981
6 63 0.126116
6 64 0.129118
6 65 0.130038
6 66 0.130996
6 67 0.132189
6 68 0.13321
6 69 0.133108
6 70 0.133441
6 71 0.133907
6 72 0.134654
6 73 0.136254
6 74 0.136761
6 75 0.137609
6 76 0.137521
6 77 0.136702
6 78 0.137315
6 79 0.137524
6 80 0.137963
6 81 0.138139

7 0 0.142519
7 1 0.142799
7 2 0.143117
7 3 0.144108
7 4 0.143363
7 5 0.14416
7 6 0.144654
7 7 0.143772
7 8 0.142514
7 9 0.142034
7 10 0.140371
7 11 0.139289
7 12 0.137554
7 13 0.137101
7 14 0.137065
7 15 0.137559
7 16 0.136194
7 17 0.136147
7 18 0.136563
7 19 0.137382
7 20 0.138056
7 21 0.136686
7 22 0.137328
7 23 0.136836
7 24 0.137667
7 25 0.138132
7 26 0.139392
7 27 0.14002
7 28 0.140778
7 29 0.140696
7 30 0.140207
7 31 0.139256
7 32 0.14042
7 33 0.140539
7 34 0.14145
7 35 0.142846
7 36 0.142802
7 37 0.143812
7 38 0.143201
7 39 0.143689
7 40 0.143064
7 41 0.139702
7 42 0.137955
7 43 0.136894
7 44 0.135355
7 45 0.134218
7 46 0.133235
7 47 0.131505
7 48 0.131136
7 49 0.13082
7 50 0.131105
7 51 0.126964
7 52 0.125183
7 53 0.124303
7 54 0.12335
7 55 0.122483
7 56 0.122555
7 57 0.122789
7 58 0.122619
7 59 0.122748
7 60 0.12304
7 61 0.122573
7 62 0.124486
7 63 0.126742
7 64 0.128745
7 65 0.130323
7 66 0.132387
7 67 0.133367
7 68 0.134737
7 69 0.134779
7 70 0.13429
7 71 0.135234
7 72 0.135902
7 73 0.136797
7 74 0.138004
7 75 0.139184
7 76 0.138981
7 77 0.138489
7 78 0.139139
7 79 0.137853
7 80 0.139592
7 81 0.13986

8 0 0.144143
8 1 0.14457
8 2 0.144793
8 3 0.144009
8 4 0.144274
8 5 0.144972
8 6 0.144608
8 7 0.143882
8 8 0.142975
8 9 0.14092
8 10 0.141092
8 11 0.139343
8 12 0.137927
8 13 0.136676
8 14 0.138164
8 15 0.138535
8 16 0.137817
8 17 0.137319
8 18 0.136283
8 19 0.136301
8 20 0.136458
8 21 0.136013
8 22 0.137021
8 23 0.137718
8 24 0.137966
8 25 0.138388
8 26 0.138106
8 27 0.139627
8 28 0.141027
8 29 0.139862
8 30 0.140568
8 31 0.139663
8 32 0.139645
8 33 0.141284
8 34 0.142215
8 35 0.142598
8 36 0.14365
8 37 0.145464
8 38 0.144564
8 39 0.144125
8 40 0.143612
8 41 0.139637
8 42 0.138569
8 43 0.136805
8 44 0.135754
8 45 0.135428
8 46 0.134058
8 47 0.131655
8 48 0.131485
8 49 0.131642
8 50 0.129311
8 51 0.126532
8 52 0.124698
8 53 0.124171
8 54 0.124237
8 55 0.123207
8 56 0.123329
8 57 0.124112
8 58 0.123595
8 59 0.124291
8 60 0.124246
8 61 0.12551
8 62 0.126127
8 63 0.127798
8 64 0.131066
8 65 0.132379
8 66 0.134173
8 67 0.13466
8 68 0.135124
8 69 0.134903
8 70 0.135394
8 71 0.135782
8 72 0.13625
8 73 0.137462
8 74 0.138684
8 75 0.139236
8 76 0.139499
8 77 0.139416
8 78 0.138354
8 79 0.138667
8 80 0.140273
8 81 0.140248

9 0 0.145919
9 1 0.145901
9 2 0.145205
9 3 0.144791
9 4 0.144582
9 5 0.144532
9 6 0.144046
9 7 0.14293
9 8 0.140919
9 9 0.141185
9 10 0.140222
9 11 0.138855
9 12 0.136147
9 13 0.135783
9 14 0.137057
9 15 0.13787
9 16 0.13943
9 17 0.137903
9 18 0.13721
9 19 0.136472
9 20 0.134176
9 21 0.134954
9 22 0.136325
9 23 0.137845
9 24 0.13706
9 25 0.137037
9 26 0.140171
9 27 0.140366
9 28 0.139708
9 29 0.140959
9 30 0.141166
9 31 0.140325
9 32 0.139647
9 33 0.140787
9 34 0.142516
9 35 0.143648
9 36 0.144471
9 37 0.14461
9 38 0.143723
9 39 0.145251
9 40 0.144624
9 41 0.142718
9 42 0.139496
9 43 0.138327
9 44 0.136959
9 45 0.135922
9 46 0.133807
9 47 0.132477
9 48 0.130896
9 49 0.130476
9 50 0.129076
9 51 0.128084
9 52 0.125127
9 53 0.124896
9 54 0.124553
9 55 0.124312
9 56 0.124213
9 57 0.124825
9 58 0.125844
9 59 0.126834
9 60 0.125674
9 61 0.126187
9 62 0.128038
9 63 0.129551
9 64 0.132101
9 65 0.132735
9 66 0.134903
9 67 0.135903
9 68 0.13634
9 69 0.135747
9 70 0.136307
9 71 0.136292
9 72 0.135909
9 73 0.137926
9 74 0.138469
9 75 0.13898
9 76 0.138875
9 77 0.139655
9 78 0.140393
9 79 0.139583
9 80 0.139598
9 81 0.141301

10 0 0.147677
10 1 0.146724
10 2 0.146373
10 3 0.146158
10 4 0.145635
10 5 0.143749
10 6 0.143767
10 7 0.141961
10 8 0.140216
10 9 0.140429
10 10 0.139414
10 11 0.137718
10 12 0.136264
10 13 0.134622
10 14 0.135595
10 15 0.13525
10 16 0.137917
10 17 0.138468
10 18 0.137581
10 19 0.13724
10 20 0.135787
10 21 0.134964
10 22 0.134302
10 23 0.135345
10 24 0.136549
10 25 0.136165
10 26 0.137104
10 27 0.140986
10 28 0.140602
10 29 0.14096
10 30 0.140814
10 31 0.140967
10 32 0.1401
10 33 0.140461
10 34 0.141805
10 35 0.142467
10 36 0.144967
10 37 0.144271
10 38 0.145386
10 39 0.145209
10 40 0.145544
10 41 0.144082
10 42 0.141024
10 43 0.138638
10 44 0.137746
10 45 0.136395
10 46 0.133742
10 47 0.131788
10 48 0.130349
10 49 0.130877
10 50 0.129773
10 51 0.128034
10 52 0.126952
10 53 0.1251
10 54 0.124779
10 55 0.124245
10 56 0.1251
10 57 0.125648
10 58 0.126593
10 59 0.127721
10 60 0.12725
10 61 0.126777
10 62 0.128681
10 63 0.130779
10 64 0.132794
10 65 0.133785
10 66 0.13573
10 67 0.136602
10 68 0.137587
10 69 0.137377
10 70 0.137339
10 71 0.138023
10 72 0.137804
10 73 0.13821
10 74 0.137632
10 75 0.138498
10 76 0.139813
10 77 0.139955
10 78 0.140745
10 79 0.139684
10 80 0.139814
10 81 0.142293

11 0 0.150024
11 1 0.14888
11 2 0.148067
11 3 0.146495
11 4 0.145464
11 5 0.144048
11 6 0.142983
11 7 0.14105
11 8 0.140336
11 9 0.139162
11 10 0.139636
11 11 0.13787
11 12 0.137221
11 13 0.135875
11 14 0.134979
11 15 0.134301
11 16 0.135988
11 17 0.137364
11 18 0.136732
11 19 0.137971
11 20 0.136254
11 21 0.134574
11 22 0.134853
11 23 0.134342
11 24 0.136768
11 25 0.136325
11 26 0.136222
11 27 0.139179
11 28 0.138793
11 29 0.139713
11 30 0.140217
11 31 0.139559
11 32 0.141149
11 33 0.139989
11 34 0.140174
11 35 0.141384
11 36 0.142915
11 37 0.144012
11 38 0.145834
11 39 0.146529
11 40 0.147114
11 41 0.145523
11 42 0.142412
11 43 0.14073
11 44 0.138405
11 45 0.136194
11 46 0.133706
11 47 0.13176
11 48 0.130521
11 49 0.129967
11 50 0.131311
11 51 0.12823
11 52 0.128215
11 53 0.127149
11 54 0.125587
11 55 0.124553
11 56 0.124927
11 57 0.125716
11 58 0.127062
11 59 0.127214
11 60 0.127647
11 61 0.127979
11 62 0.129884
11 63 0.130986
11 64 0.132544
11 65 0.134864
11 66 0.136351
11 67 0.137
11 68 0.138127
11 69 0.138191
11 70 0.138001
11 71 0.139013
11 72 0.138923
11 73 0.138716
11 74 0.139335
11 75 0.13911
11 76 0.137767
11 77 0.138978
11 78 0.140997
11 79 0.14025
11 80 0.140661
11 81 0.140382

12 0 0.152831
12 1 0.15122
12 2 0.149772
12 3 0.149491
12 4 0.147031
12 5 0.146417
12 6 0.143559
12 7 0.143168
12 8 0.140707
12 9 0.139805
12 10 0.138076
12 11 0.137794
12 12 0.137751
12 13 0.13794
12 14 0.135045
12 15 0.134105
12 16 0.134523
12 17 0.136614
12 18 0.138427
12 19 0.137913
12 20 0.13617
12 21 0.135601
12 22 0.134442
12 23 0.13382
12 24 0.134968
12 25 0.136106
12 26 0.136085
12 27 0.137274
12 28 0.13892
12 29 0.138956
12 30 0.138758
12 31 0.137431
12 32 0.139583
12 33 0.140462
12 34 0.139447
12 35 0.141975
12 36 0.142726
12 37 0.144697
12 38 0.144487
12 39 0.145854
12 40 0.146059
12 41 0.144632
12 42 0.14333
12 43 0.140381
12 44 0.138975
12 45 0.137582
12 46 0.135557
12 47 0.132893
12 48 0.131085
12 49 0.131247
12 50 0.129087
12 51 0.128434
12 52 0.127636
12 53 0.127794
12 54 0.125582
12 55 0.124582
12 56 0.12592
12 57 0.126171
12 58 0.127875
12 59 0.127978
12 60 0.129102
12 61 0.129535
12 62 0.131569
12 63 0.132297
12 64 0.133968
12 65 0.134391
12 66 0.136382
12 67 0.136794
12 68 0.138705
12 69 0.137855
12 70 0.138334
12 71 0.139672
12 72 0.138473
12 73 0.139121
12 74 0.139816
12 75 0.138051
12 76 0.13736
12 77 0.137764
12 78 0.139299
12 79 0.141074
12 80 0.141394
12 81 0.141939

13 0 0.153521
13 1 0.155095
13 2 0.153812
13 3 0.151631
13 4 0.149615
13 5 0.146982
13 6 0.144202
13 7 0.14353
13 8 0.14261
13 9 0.141187
13 10 0.138713
13 11 0.137558
13 12 0.136966
13 13 0.135834
13 14 0.134348
13 15 0.133185
13 16 0.13429
13 17 0.136157
13 18 0.137788
13 19 0.138184
13 20 0.137654
13 21 0.136938
13 22 0.13528
13 23 0.135074
13 24 0.135002
13 25 0.13475
13 26 0.136305
13 27 0.136455
13 28 0.136579
13 29 0.13747
13 30 0.137877
13 31 0.138002
13 32 0.139206
13 33 0.139261
13 34 0.138305
13 35 0.141202
13 36 0.143609
13 37 0.14325
13 38 0.144888
13 39 0.145957
13 40 0.146023
13 41 0.145101
13 42 0.143842
13 43 0.141757
13 44 0.137641
13 45 0.137369
13 46 0.136971
13 47 0.135633
13 48 0.13265
13 49 0.132239
13 50 0.129884
13 51 0.128138
13 52 0.127658
13 53 0.127409
13 54 0.12747
13 55 0.125423
13 56 0.125768
13 57 0.126884
13 58 0.128267
13 59 0.129695
13 60 0.131187
13 61 0.131497
13 62 0.131491
13 63 0.134545
13 64 0.135363
13 65 0.135109
13 66 0.136508
13 67 0.138119
13 68 0.139106
13 69 0.138227
13 70 0.13835
13 71 0.138794
13 72 0.139643
13 73 0.140639
13 74 0.138209
13 75 0.139504
13 76 0.137921
13 77 0.137933
13 78 0.139993
13 79 0.141757
13 80 0.141712
13 81 0.141405

14 0 0.154088
14 1 0.155644
14 2 0.153981
14 3 0.153438
14 4 0.152
14 5 0.149311
14 6 0.148095
14 7 0.144667
14 8 0.144598
14 9 0.14264
14 10 0.14036
14 11 0.13932
14 12 0.137276
14 13 0.135396
14 14 0.134589
14 15 0.133985
14 16 0.133359
14 17 0.136084
14 18 0.137567
14 19 0.138435
14 20 0.138532
14 21 0.137186
14 22 0.137151
14 23 0.136179
14 24 0.135436
14 25 0.135687
14 26 0.134916
14 27 0.135388
14 28 0.136638
14 29 0.138204
14 30 0.137562
14 31 0.138607
14 32 0.138676
14 33 0.138255
14 34 0.138531
14 35 0.14165
14 36 0.142647
14 37 0.144372
14 38 0.145409
14 39 0.144492
14 40 0.145185
14 41 0.145315
14 42 0.143535
14 43 0.142139
14 44 0.139346
14 45 0.137737
14 46 0.137601
14 47 0.136676
14 48 0.133634
14 49 0.131234
14 50 0.131007
14 51 0.129937
14 52 0.128865
14 53 0.128407
14 54 0.128814
14 55 0.128101
14 56 0.127328
14 57 0.128163
14 58 0.129464
14 59 0.131897
14 60 0.133087
14 61 0.13355
14 62 0.133554
14 63 0.13508
14 64 0.13529
14 65 0.136139
14 66 0.136139
14 67 0.138544
14 68 0.138284
14 69 0.139361
14 70 0.138304
14 71 0.138583
14 72 0.139259
14 73 0.140402
14 74 0.139535
14 75 0.140133
14 76 0.139133
14 77 0.139549
14 78 0.140827
14 79 0.141772
14 80 0.142238
14 81 0.142506

15 0 0.154503
15 1 0.155657
15 2 0.156158
15 3 0.155618
15 4 0.154779
15 5 0.152781
15 6 0.149859
15 7 0.147888
15 8 0.145712
15 9 0.144938
15 10 0.141581
15 11 0.139789
15 12 0.138277
15 13 0.135704
15 14 0.134864
15 15 0.134115
15 16 0.134539
15 17 0.135525
15 18 0.136158
15 19 0.138588
15 20 0.140054
15 21 0.140927
15 22 0.138624
15 23 0.137144
15 24 0.136914
15 25 0.135743
15 26 0.13427
15 27 0.135923
15 28 0.137212
15 29 0.137759
15 30 0.139248
15 31 0.138221
15 32 0.138426
15 33 0.138952
15 34 0.14017
15 35 0.141513
15 36 0.144258
15 37 0.145134
15 38 0.144988
15 39 0.145453
15 40 0.145704
15 41 0.146621
15 42 0.144985
15 43 0.143393
15 44 0.140719
15 45 0.138916
15 46 0.138479
15 47 0.136831
15 48 0.134891
15 49 0.131777
15 50 0.131576
15 51 0.130836
15 52 0.130379
15 53 0.130029
15 54 0.130745
15 55 0.129365
15 56 0.129173
15 57 0.130102
15 58 0.13173
15 59 0.133563
15 60 0.133942
15 61 0.134641
15 62 0.135475
15 63 0.136746
15 64 0.137939
15 65 0.137843
15 66 0.137812
15 67 0.138415
15 68 0.138601
15 69 0.139683
15 70 0.139568
15 71 0.14008
15 72 0.14041
15 73 0.141642
15 74 0.1415
15 75 0.139637
15 76 0.140217
15 77 0.140165
15 78 0.140903
15 79 0.142784
15 80 0.143625
15 81 0.142538

16 0 0.156269
16 1 0.156052
16 2 0.156259
16 3 0.157015
16 4 0.156779
16 5 0.154972
16 6 0.153368
16 7 0.15011
16 8 0.147995
16 9 0.146607
16 10 0.142874
16 11 0.141601
16 12 0.139481
16 13 0.13809
16 14 0.135801
16 15 0.135301
16 16 0.135594
16 17 0.137234
16 18 0.138162
16 19 0.139466
16 20 0.139712
16 21 0.140886
16 22 0.139941
16 23 0.137803
16 24 0.138687
16 25 0.136884
16 26 0.136809
16 27 0.138168
16 28 0.138427
16 29 0.138776
16 30 0.137675
16 31 0.139591
16 32 0.139513
16 33 0.139916
16 34 0.139438
16 35 0.141806
16 36 0.143551
16 37 0.144024
16 38 0.144769
16 39 0.14515
16 40 0.144042
16 41 0.145419
16 42 0.143923
16 43 0.145005
16 44 0.141231
16 45 0.139793
16 46 0.138422
16 47 0.135354
16 48 0.134448
16 49 0.13252
16 50 0.131114
16 51 0.131008
16 52 0.129879
16 53 0.130183
16 54 0.130933
16 55 0.129273
16 56 0.130061
16 57 0.130499
16 58 0.13311
16 59 0.134592
16 60 0.134716
16 61 0.135614
16 62 0.136295
16 63 0.136834
16 64 0.138405
16 65 0.139525
16 66 0.139712
16 67 0.139417
16 68 0.139483
16 69 0.140551
16 70 0.139912
16 71 0.140071
16 72 0.140803
16 73 0.141494
16 74 0.141779
16 75 0.140489
16 76 0.14073
16 77 0.140395
16 78 0.141324
16 79 0.142732
16 80 0.143709
16 81 0.144026

17 0 0.157601
17 1 0.156845
17 2 0.156721
17 3 0.156667
17 4 0.157638
17 5 0.155289
17 6 0.155824
17 7 0.151557
17 8 0.150541
17 9 0.147989
17 10 0.144798
17 11 0.142321
17 12 0.140736
17 13 0.140971
17 14 0.138464
17 15 0.137841
17 16 0.137695
17 17 0.137537
17 18 0.137606
17 19 0.139524
17 20 0.14119
17 21 0.141537
17 22 0.139388
17 23 0.139254
17 24 0.138731
17 25 0.138718
17 26 0.139757
17 27 0.139158
17 28 0.139937
17 29 0.139826
17 30 0.139141
17 31 0.14178
17 32 0.140458
17 33 0.139987
17 34 0.139704
17 35 0.142533
17 36 0.143817
17 37 0.144838
17 38 0.144884
17 39 0.143541
17 40 0.144797
17 41 0.144088
17 42 0.143942
17 43 0.14371
17 44 0.142034
17 45 0.139189
17 46 0.138797
17 47 0.13572
17 48 0.133663
17 49 0.132461
17 50 0.131064
17 51 0.130767
17 52 0.129801
17 53 0.131466
17 54 0.130544
17 55 0.130562
17 56 0.131077
17 57 0.132158
17 58 0.133118
17 59 0.134444
17 60 0.135434
17 61 0.136194
17 62 0.136845
17 63 0.137534
17 64 0.139395
17 65 0.140944
17 66 0.140993
17 67 0.140053
17 68 0.14004
17 69 0.141101
17 70 0.141041
17 71 0.14067
17 72 0.141839
17 73 0.142573
17 74 0.144236
17 75 0.14163
17 76 0.141199
17 77 0.141416
17 78 0.142537
17 79 0.143326
17 80 0.143969
17 81 0.143454

18 0 0.158661
18 1 0.158117
18 2 0.156933
18 3 0.15904
18 4 0.15858
18 5 0.157494
18 6 0.155199
18 7 0.15435
18 8 0.15243
18 9 0.150692
18 10 0.147571
18 11 0.145619
18 12 0.144009
18 13 0.142778
18 14 0.140781
18 15 0.140377
18 16 0.139322
18 17 0.140073
18 18 0.140114
18 19 0.139455
18 20 0.140694
18 21 0.141023
18 22 0.139986
18 23 0.139411
18 24 0.140098
18 25 0.140196
18 26 0.140624
18 27 0.141064
18 28 0.141414
18 29 0.140926
18 30 0.141153
18 31 0.140815
18 32 0.140497
18 33 0.139882
18 34 0.140057
18 35 0.14223
18 36 0.143498
18 37 0.145251
18 38 0.145617
18 39 0.144079
18 40 0.143573
18 41 0.143942
18 42 0.143064
18 43 0.142064
18 44 0.140831
18 45 0.138366
18 46 0.137775
18 47 0.135385
18 48 0.133902
18 49 0.133015
18 50 0.131399
18 51 0.130207
18 52 0.131312
18 53 0.131108
18 54 0.131833
18 55 0.131396
18 56 0.130727
18 57 0.132402
18 58 0.134608
18 59 0.136643
18 60 0.135837
18 61 0.136265
18 62 0.137006
18 63 0.138398
18 64 0.139074
18 65 0.142447
18 66 0.141761
18 67 0.140986
18 68 0.14162
18 69 0.140873
18 70 0.143054
18 71 0.142007
18 72 0.141791
18 73 0.143044
18 74 0.144532
18 75 0.143442
18 76 0.142858
