0.147677,0.146724,0.146373,0.146158,0.145635,0.143749,0.143767,0.141961,0.140216,0.140429,0.139414,0.137718,0.136264,0.134622,0.135595,0.135250,0.137917,0.138468,0.137581,0.137240,0.135787,0.134964,0.134302,0.135345,0.136549,0.136165,0.137104,0.140986,0.140602,0.140960,0.140814,0.140967,0.140100,0.140461,0.141805,0.142467,0.144967,0.144271,0.145386,0.145209,0.145544,0.144082,0.141024,0.138638,0.137746,0.136395,0.133742,0.131788,0.130349,0.130877,0.129773,0.128034,0.126952,0.125100,0.124779,0.124245,0.125100,0.125648,0.126593,0.127721,0.127250,0.126777,0.128681,0.130779,0.132794,0.133785,0.135730,0.136602,0.137587,0.137377,0.137339,0.138023,0.137804,0.138210,0.137632,0.138498,0.139813,0.139955,0.140745,0.139684,0.139814,0.142293
0.150024,0.148880,0.148067,0.146495,0.145464,0.144048,0.142983,0.141050,0.140336,0.139162,0.139636,0.137870,0.137221,0.135875,0.134979,0.134301,0.135988,0.137364,0.136732,0.137971,0.136254,0.134574,0.134853,0.134342,0.136768,0.136325,0.136222,0.139179,0.138793,0.139713,0.140217,0.139559,0.141149,0.139989,0.140174,0.141384,0.142915,0.144012,0.145834,0.146529,0.147114,0.145523,0.142412,0.140730,0.138405,0.136194,0.133706,0.131760,0.130521,0.129967,0.131311,0.128230,0.128215,0.127149,0.125587,0.124553,0.124927,0.125716,0.127062,0.127214,0.127647,0.127979,0.129884,0.130986,0.132544,0.134864,0.136351,0.137000,0.138127,0.138191,0.138001,0.139013,0.138923,0.138716,0.139335,0.139110,0.137767,0.138978,0.140997,0.140250,0.140661,0.140382
0.152831,0.151220,0.149772,0.149491,0.147031,0.146417,0.143559,0.143168,0.140707,0.139805,0.138076,0.137794,0.137751,0.137940,0.135045,0.134105,0.134523,0.136614,0.138427,0.137913,0.136170,0.135601,0.134442,0.133820,0.134968,0.136106,0.136085,0.137274,0.138920,0.138956,0.138758,0.137431,0.139583,0.140462,0.139447,0.141975,0.142726,0.144697,0.144487,0.145854,0.146059,0.144632,0.143330,0.140381,0.138975,0.137582,0.135557,0.132893,0.131085,0.131247,0.129087,0.128434,0.127636,0.127794,0.125582,0.124582,0.125920,0.126171,0.127875,0.127978,0.129102,0.129535,0.131569,0.132297,0.133968,0.134391,0.136382,0.136794,0.138705,0.137855,0.138334,0.139672,0.138473,0.139121,0.139816,0.138051,0.137360,0.137764,0.139299,0.141074,0.141394,0.141939
0.153521,0.155095,0.153812,0.151631,0.149615,0.146982,0.144202,0.143530,0.142610,0.141187,0.138713,0.137558,0.136966,0.135834,0.134348,0.133185,0.134290,0.136157,0.137788,0.138184,0.137654,0.136938,0.135280,0.135074,0.135002,0.134750,0.136305,0.136455,0.136579,0.137470,0.137877,0.138002,0.139206,0.139261,0.138305,0.141202,0.143609,0.143250,0.144888,0.145957,0.146023,0.145101,0.143842,0.141757,0.137641,0.137369,0.136971,0.135633,0.132650,0.132239,0.129884,0.128138,0.127658,0.127409,0.127470,0.125423,0.125768,0.126884,0.128267,0.129695,0.131187,0.131497,0.131491,0.134545,0.135363,0.135109,0.136508,0.138119,0.139106,0.138227,0.138350,0.138794,0.139643,0.140639,0.138209,0.139504,0.137921,0.137933,0.139993,0.141757,0.141712,0.141405
0.154088,0.155644,0.153981,0.153438,0.152000,0.149311,0.148095,0.144667,0.144598,0.142640,0.140360,0.139320,0.137276,0.135396,0.134589,0.133985,0.133359,0.136084,0.137567,0.138435,0.138532,0.137186,0.137151,0.136179,0.135436,0.135687,0.134916,0.135388,0.136638,0.138204,0.137562,0.138607,0.138676,0.138255,0.138531,0.141650,0.142647,0.144372,0.145409,0.144492,0.145185,0.145315,0.143535,0.142139,0.139346,0.137737,0.137601,0.136676,0.133634,0.131234,0.131007,0.129937,0.128865,0.128407,0.128814,0.128101,0.127328,0.128163,0.129464,0.131897,0.133087,0.133550,0.133554,0.135080,0.135290,0.136139,0.136139,0.138544,0.138284,0.139361,0.138304,0.138583,0.139259,0.140402,0.139535,0.140133,0.139133,0.139549,0.140827,0.141772,0.142238,0.142506
0.154503,0.155657,0.156158,0.155618,0.154779,0.152781,0.149859,0.147888,0.145712,0.144938,0.141581,0.139789,0.138277,0.135704,0.134864,0.134115,0.134539,0.135525,0.136158,0.138588,0.140054,0.140927,0.138624,0.137144,0.136914,0.135743,0.134270,0.135923,0.137212,0.137759,0.139248,0.138221,0.138426,0.138952,0.140170,0.141513,0.144258,0.145134,0.144988,0.145453,0.145704,0.146621,0.144985,0.143393,0.140719,0.138916,0.138479,0.136831,0.134891,0.131777,0.131576,0.130836,0.130379,0.130029,0.130745,0.129365,0.129173,0.130102,0.131730,0.133563,0.133942,0.134641,0.135475,0.136746,0.137939,0.137843,0.137812,0.138415,0.138601,0.139683,0.139568,0.140080,0.140410,0.141642,0.141500,0.139637,0.140217,0.140165,0.140903,0.142784,0.143625,0.142538
0.156269,0.156052,0.156259,0.157015,0.156779,0.154972,0.153368,0.150110,0.147995,0.146607,0.142874,0.141601,0.139481,0.138090,0.135801,0.135301,0.135594,0.137234,0.138162,0.139466,0.139712,0.140886,0.139941,0.137803,0.138687,0.136884,0.136809,0.138168,0.138427,0.138776,0.137675,0.139591,0.139513,0.139916,0.139438,0.141806,0.143551,0.144024,0.144769,0.145150,0.144042,0.145419,0.143923,0.145005,0.141231,0.139793,0.138422,0.135354,0.134448,0.132520,0.131114,0.131008,0.129879,0.130183,0.130933,0.129273,0.130061,0.130499,0.133110,0.134592,0.134716,0.135614,0.136295,0.136834,0.138405,0.139525,0.139712,0.139417,0.139483,0.140551,0.139912,0.140071,0.140803,0.141494,0.141779,0.140489,0.140730,0.140395,0.141324,0.142732,0.143709,0.144026
0.157601,0.156845,0.156721,0.156667,0.157638,0.155289,0.155824,0.151557,0.150541,0.147989,0.144798,0.142321,0.140736,0.140971,0.138464,0.137841,0.137695,0.137537,0.137606,0.139524,0.141190,0.141537,0.139388,0.139254,0.138731,0.138718,0.139757,0.139158,0.139937,0.139826,0.139141,0.141780,0.140458,0.139987,0.139704,0.142533,0.143817,0.144838,0.144884,0.143541,0.144797,0.144088,0.143942,0.143710,0.142034,0.139189,0.138797,0.135720,0.133663,0.132461,0.131064,0.130767,0.129801,0.131466,0.130544,0.130562,0.131077,0.132158,0.133118,0.134444,0.135434,0.136194,0.136845,0.137534,0.139395,0.140944,0.140993,0.140053,0.140040,0.141101,0.141041,0.140670,0.141839,0.142573,0.144236,0.141630,0.141199,0.141416,0.142537,0.143326,0.143969,0.143454
0.158661,0.158117,0.156933,0.159040,0.158580,0.157494,0.155199,0.154350,0.152430,0.150692,0.147571,0.145619,0.144009,0.142778,0.140781,0.140377,0.139322,0.140073,0.140114,0.139455,0.140694,0.141023,0.139986,0.139411,0.140098,0.140196,0.140624,0.141064,0.141414,0.140926,0.141153,0.140815,0.140497,0.139882,0.140057,0.142230,0.143498,0.145251,0.145617,0.144079,0.143573,0.143942,0.143064,0.142064,0.140831,0.138366,0.137775,0.135385,0.133902,0.133015,0.131399,0.130207,0.131312,0.131108,0.131833,0.131396,0.130727,0.132402,0.134608,0.136643,0.135837,0.136265,0.137006,0.138398,0.139074,0.142447,0.141761,0.140986,0.141620,0.140873,0.143054,0.142007,0.141791,0.143044,0.144532,0.143442,0.142858,0.142768,0.142238,0.143142,0.144457,0.144390
0.160194,0.158801,0.159471,0.159251,0.158887,0.159633,0.157387,0.156214,0.155238,0.152604,0.148999,0.148148,0.145954,0.145569,0.144534,0.144307,0.143104,0.141519,0.141040,0.141969,0.142238,0.142203,0.140956,0.138634,0.140651,0.140038,0.141071,0.141721,0.140621,0.140401,0.140742,0.139974,0.140235,0.140290,0.140226,0.142128,0.142675,0.142844,0.142852,0.142138,0.143190,0.143165,0.142132,0.141156,0.138473,0.138312,0.138197,0.136810,0.135133,0.134370,0.132666,0.131006,0.131266,0.130381,0.130797,0.131310,0.132182,0.132455,0.134473,0.136295,0.136311,0.138341,0.137797,0.139102,0.140002,0.141824,0.142341,0.142236,0.142861,0.143093,0.143000,0.143211,0.142583,0.142371,0.144632,0.145223,0.143848,0.143467,0.142811,0.142455,0.144602,0.145821
0.160922,0.161195,0.161878,0.161713,0.161096,0.161061,0.159563,0.159311,0.159279,0.157012,0.154330,0.151927,0.149952,0.147582,0.147059,0.146181,0.144961,0.144570,0.143335,0.141536,0.141200,0.141507,0.141176,0.140464,0.140757,0.140819,0.141052,0.141625,0.141730,0.140480,0.139975,0.139656,0.139462,0.139032,0.139848,0.140881,0.141547,0.142266,0.139557,0.140353,0.140576,0.140231,0.139312,0.139233,0.139451,0.137434,0.136626,0.137867,0.136736,0.135071,0.133512,0.131624,0.130870,0.130018,0.130334,0.131359,0.131715,0.132852,0.134063,0.135954,0.138443,0.138883,0.139234,0.141205,0.141925,0.144030,0.144047,0.143903,0.144729,0.144136,0.144387,0.143532,0.144112,0.144810,0.146344,0.144310,0.144797,0.144347,0.144591,0.144614,0.145597,0.146960
0.163081,0.164092,0.164197,0.163869,0.162946,0.162842,0.161520,0.162130,0.162431,0.161228,0.158935,0.157133,0.155026,0.152015,0.149940,0.149385,0.147712,0.147406,0.144896,0.142720,0.143751,0.142406,0.141868,0.141868,0.140126,0.140778,0.139371,0.139503,0.140720,0.140981,0.139711,0.139855,0.140773,0.139387,0.141140,0.141634,0.141101,0.142303,0.141144,0.139877,0.139538,0.140536,0.138653,0.138385,0.138086,0.137493,0.137072,0.138096,0.136538,0.135829,0.135536,0.133240,0.131215,0.130301,0.130568,0.130861,0.131799,0.133318,0.135230,0.135623,0.138403,0.139249,0.140293,0.141844,0.143181,0.143717,0.144336,0.144848,0.145641,0.146005,0.146942,0.145227,0.145963,0.147871,0.147346,0.144894,0.144860,0.143845,0.144567,0.145527,0.146442,0.147419
0.165585,0.165436,0.165928,0.165748,0.165022,0.164030,0.163451,0.165564,0.164488,0.164488,0.162569,0.160621,0.158460,0.156396,0.153734,0.152825,0.149997,0.148965,0.147409,0.145970,0.145239,0.144491,0.142649,0.142040,0.139578,0.139269,0.137818,0.139081,0.139832,0.139987,0.140275,0.141220,0.141576,0.140570,0.141172,0.140890,0.141794,0.142385,0.142065,0.140968,0.140966,0.141052,0.139742,0.138673,0.138353,0.138864,0.137168,0.137391,0.137029,0.136060,0.137522,0.134724,0.132471,0.130025,0.129988,0.131386,0.131169,0.132544,0.133500,0.136588,0.137676,0.140290,0.141557,0.143068,0.143876,0.145160,0.146137,0.146672,0.147484,0.146642,0.147121,0.147094,0.147486,0.148899,0.148305,0.147837,0.144705,0.143649,0.144525,0.146385,0.146800,0.147869
0.168023,0.168343,0.168044,0.168015,0.166325,0.165258,0.165215,0.166841,0.166347,0.166138,0.164482,0.163524,0.160552,0.158395,0.156131,0.155691,0.152680,0.151756,0.150416,0.150170,0.150229,0.146732,0.145128,0.143673,0.141824,0.140476,0.139539,0.139685,0.141250,0.141483,0.140686,0.141243,0.142082,0.142040,0.141391,0.141828,0.142490,0.143918,0.143615,0.141907,0.141338,0.141750,0.142288,0.141668,0.139171,0.139189,0.137466,0.137698,0.136178,0.137078,0.137547,0.135524,0.133983,0.131767,0.131508,0.130978,0.131812,0.131661,0.133254,0.135307,0.138042,0.139799,0.141198,0.143960,0.144806,0.146819,0.146605,0.148254,0.148483,0.148617,0.148504,0.148701,0.149347,0.150455,0.150051,0.148787,0.145419,0.144340,0.144652,0.145886,0.147656,0.147840
0.169684,0.170692,0.169910,0.170702,0.168141,0.169208,0.168352,0.168253,0.168276,0.167771,0.165992,0.165135,0.164007,0.161556,0.159211,0.157469,0.156612,0.154476,0.154044,0.153082,0.151565,0.148818,0.148319,0.145327,0.143494,0.141913,0.140439,0.140819,0.143137,0.143578,0.142941,0.141180,0.141508,0.141813,0.142829,0.143040,0.144338,0.144877,0.143366,0.143068,0.142476,0.142893,0.142866,0.141640,0.140842,0.139335,0.137690,0.136773,0.137020,0.137302,0.135691,0.135139,0.135068,0.134422,0.132285,0.131388,0.131481,0.131589,0.133195,0.134034,0.138309,0.139276,0.141209,0.143656,0.144607,0.147125,0.147516,0.149718,0.148569,0.149180,0.148834,0.148727,0.150025,0.150500,0.149556,0.148235,0.146173,0.145678,0.144976,0.145837,0.147025,0.148027
0.172054,0.172550,0.171788,0.172894,0.171499,0.170857,0.170564,0.171014,0.170635,0.170470,0.170312,0.169587,0.166770,0.165157,0.163836,0.160953,0.158275,0.157053,0.157847,0.157333,0.154777,0.152304,0.149952,0.146456,0.144361,0.143483,0.141615,0.142923,0.142658,0.143412,0.142889,0.141309,0.142477,0.141619,0.142381,0.144494,0.145305,0.144806,0.145493,0.145084,0.144109,0.143602,0.143281,0.142654,0.141819,0.141204,0.140321,0.137229,0.136174,0.137116,0.136862,0.136972,0.136496,0.136307,0.135122,0.133520,0.132244,0.132610,0.133375,0.135579,0.138646,0.140390,0.142571,0.144457,0.145155,0.146167,0.148129,0.149184,0.148974,0.149421,0.149146,0.149064,0.149903,0.149866,0.150437,0.149292,0.147142,0.146694,0.145951,0.147078,0.147815,0.147541
0.172044,0.173430,0.173469,0.174316,0.174110,0.172520,0.172233,0.172065,0.172910,0.173673,0.172536,0.171862,0.170175,0.168643,0.167378,0.164047,0.161215,0.160428,0.159682,0.158904,0.157925,0.155383,0.151388,0.149367,0.147046,0.145656,0.144389,0.143023,0.142605,0.143244,0.145059,0.143763,0.144414,0.144507,0.145353,0.145902,0.146628,0.147193,0.147580,0.147698,0.145201,0.145250,0.145299,0.143266,0.140880,0.141228,0.139852,0.137679,0.136917,0.137464,0.138574,0.138136,0.137145,0.137919,0.137192,0.135768,0.134579,0.134642,0.135753,0.137282,0.139994,0.141761,0.143281,0.144937,0.146003,0.146642,0.149462,0.149510,0.150024,0.150079,0.150257,0.151307,0.150904,0.150650,0.151302,0.150086,0.147244,0.146497,0.146842,0.147971,0.147993,0.146954
0.171315,0.171663,0.174805,0.175118,0.175637,0.174314,0.173563,0.173824,0.174308,0.174651,0.174748,0.172825,0.171722,0.170517,0.169255,0.166314,0.164712,0.162910,0.163506,0.161862,0.158653,0.156422,0.154024,0.151422,0.148202,0.146882,0.145654,0.145310,0.143643,0.143755,0.145484,0.144122,0.146478,0.146666,0.147278,0.147928,0.148616,0.149393,0.149588,0.149523,0.147871,0.146705,0.147197,0.145029,0.142808,0.140908,0.140342,0.139003,0.136990,0.137595,0.139072,0.138847,0.137855,0.137011,0.137609,0.137116,0.135704,0.136312,0.136362,0.137106,0.140117,0.142198,0.143785,0.145770,0.146417,0.146634,0.148796,0.149181,0.149488,0.149264,0.150459,0.152502,0.152181,0.151404,0.151737,0.150290,0.147550,0.148022,0.147120,0.148323,0.148419,0.148075
0.169890,0.171383,0.173014,0.174525,0.174306,0.174587,0.175534,0.175575,0.175678,0.175198,0.174799,0.174056,0.173561,0.171812,0.170728,0.169191,0.166231,0.165792,0.165521,0.165104,0.163624,0.160765,0.156869,0.154141,0.150797,0.148418,0.147674,0.145890,0.145411,0.145417,0.145907,0.146245,0.146825,0.149334,0.149911,0.150847,0.151308,0.151514,0.151625,0.150421,0.150158,0.149407,0.148298,0.146413,0.145999,0.141310,0.140248,0.139861,0.139083,0.138344,0.139939,0.140262,0.139723,0.138394,0.139939,0.139139,0.137611,0.136241,0.135985,0.138211,0.141391,0.143227,0.144399,0.146486,0.147623,0.148374,0.149461,0.150105,0.151106,0.149839,0.150158,0.152752,0.152372,0.152528,0.152221,0.151667,0.149305,0.148693,0.148465,0.148549,0.149776,0.149609
0.167822,0.168958,0.170516,0.173258,0.173816,0.175550,0.176754,0.175580,0.175642,0.175077,0.174974,0.174777,0.174651,0.172741,0.171319,0.171003,0.168424,0.168562,0.168689,0.167804,0.166265,0.164046,0.160157,0.157473,0.155075,0.152412,0.151202,0.148393,0.146984,0.147096,0.148025,0.148294,0.149579,0.151073,0.152606,0.153655,0.153977,0.154465,0.153987,0.152217,0.152805,0.151062,0.150244,0.148614,0.145371,0.143189,0.141090,0.139450,0.138227,0.138093,0.139564,0.140743,0.141504,0.141359,0.139540,0.140557,0.139570,0.138350,0.137536,0.138817,0.141408,0.142417,0.144214,0.145978,0.147220,0.149798,0.151172,0.152685,0.150591,0.149937,0.151145,0.152107,0.152762,0.151890,0.152766,0.152544,0.150684,0.149573,0.150101,0.150632,0.150405,0.151493
0.165636,0.168089,0.169567,0.171039,0.172168,0.173960,0.175230,0.176911,0.175400,0.175333,0.174503,0.174291,0.174569,0.174175,0.173470,0.172673,0.171134,0.172423,0.171523,0.170462,0.168803,0.166191,0.163981,0.160947,0.157886,0.155167,0.151797,0.149913,0.149946,0.149215,0.150149,0.151271,0.151344,0.152257,0.154326,0.155459,0.156368,0.156798,0.157068,0.155153,0.155178,0.153987,0.153360,0.151040,0.147506,0.143998,0.141237,0.139925,0.139478,0.138640,0.139251,0.140578,0.142257,0.142099,0.140438,0.140145,0.140414,0.140239,0.138910,0.139977,0.142116,0.142655,0.145570,0.147583,0.148486,0.150633,0.151871,0.152672,0.152413,0.151141,0.152702,0.152120,0.153536,0.152765,0.153554,0.153078,0.153002,0.150721,0.150352,0.150403,0.151274,0.153040
0.163327,0.166447,0.168053,0.169821,0.170921,0.172895,0.174216,0.176195,0.174483,0.174235,0.175359,0.175313,0.175701,0.175565,0.175654,0.175469,0.173779,0.174477,0.172953,0.172575,0.169877,0.169082,0.166577,0.163920,0.160476,0.157912,0.155223,0.153078,0.152526,0.152361,0.152030,0.152904,0.154131,0.154153,0.156540,0.156402,0.157693,0.157921,0.158902,0.158515,0.158208,0.157949,0.156268,0.153219,0.150346,0.145631,0.142813,0.140466,0.138358,0.137438,0.138262,0.141521,0.142464,0.143036,0.140908,0.140258,0.140507,0.140739,0.140380,0.141260,0.140791,0.142165,0.145212,0.145399,0.147028,0.149220,0.151649,0.154740,0.152308,0.153207,0.153882,0.154137,0.154248,0.154189,0.155193,0.153920,0.154299,0.153114,0.152041,0.152685,0.152368,0.154881
0.161449,0.163107,0.165527,0.168229,0.169238,0.172011,0.173341,0.175526,0.175774,0.174211,0.174397,0.173949,0.173714,0.175071,0.176478,0.176338,0.175037,0.174575,0.174140,0.174345,0.172941,0.171319,0.170320,0.165899,0.163776,0.160990,0.158715,0.155914,0.155245,0.154500,0.153846,0.153691,0.155303,0.157389,0.157115,0.159721,0.159973,0.160159,0.161092,0.161287,0.160909,0.160685,0.159782,0.157338,0.153287,0.149232,0.143876,0.142424,0.139624,0.138309,0.137912,0.140401,0.142878,0.143327,0.141913,0.141478,0.141095,0.141198,0.141472,0.141560,0.142454,0.142999,0.143748,0.146125,0.145336,0.147628,0.149906,0.152227,0.152885,0.154293,0.154385,0.155218,0.155888,0.156072,0.157178,0.156123,0.154711,0.154934,0.153508,0.154170,0.152926,0.154463
0.159050,0.161317,0.163962,0.165469,0.166602,0.170036,0.172631,0.173647,0.175898,0.175713,0.175294,0.175033,0.174772,0.175933,0.176206,0.177264,0.176548,0.177110,0.177221,0.177030,0.174010,0.172205,0.172053,0.169741,0.166596,0.164762,0.161057,0.158850,0.158686,0.158164,0.156278,0.156641,0.155767,0.157286,0.158622,0.160396,0.161731,0.162465,0.162966,0.164745,0.165330,0.164210,0.163348,0.160716,0.154643,0.151445,0.145895,0.143711,0.141194,0.139488,0.138651,0.139921,0.143507,0.144307,0.143902,0.141632,0.140280,0.140284,0.140139,0.140693,0.142182,0.141999,0.143340,0.144523,0.145896,0.146338,0.149491,0.152756,0.153132,0.154099,0.154946,0.156179,0.156570,0.156872,0.156736,0.155982,0.156253,0.155323,0.155289,0.153695,0.154671,0.155133
